t,usage_usec,nr_periods,nr_throttled,throttled_usec
302.17,307933141,30565,9871,418354586
303.17,308082300,30575,9871,418354586
304.18,308236886,30586,9876,418438877
305.18,308380556,30596,9879,418455686
306.19,308534581,30606,9882,418480867
307.20,308691980,30616,9888,418771286
308.21,308859148,30626,9897,419005782
309.21,309010803,30636,9906,419190944
310.21,309163163,30646,9909,419215351
311.24,309317868,30656,9914,419265579
312.24,309444464,30666,9915,419265579
313.25,309600312,30676,9921,419311799
314.25,309765733,30686,9930,419374390
315.26,309924821,30696,9940,419493962
316.27,310083484,30706,9944,419536181
317.27,310240889,30716,9953,419925764
318.34,310406635,30727,9959,419971702
319.34,310562777,30737,9965,420075771
320.34,310727220,30747,9975,420310095
321.35,310886450,30757,9985,420430340
322.36,310998820,30767,9986,420455750
323.37,311145778,30777,9986,420455750
324.38,311304705,30788,9989,420455750
325.39,311462878,30798,9994,420476430
326.39,311616327,30808,10001,420570079
327.39,311781030,30818,10011,420944375
328.40,311940199,30828,10020,421018828
329.41,312097704,30838,10027,421041301
330.42,312242738,30848,10028,421048738
331.42,312408322,30858,10037,421229410
332.43,312564783,30868,10047,421457521
333.43,312626829,30877,10047,421457521
334.43,312629236,30880,10047,421457521
